,f[cm^-1],DOS
4940,141.55034191,0.31235144464
4941,141.65034191,0.32271434179
4942,141.75034191,0.34439647797
4943,141.85034191,0.35270326122
4944,141.95034191,0.35327934831
4945,142.05034191,0.34926291728
4946,142.15034191,0.34488738994
4947,142.25034191,0.34091927587
4948,142.35034191,0.33717824196
4949,142.45034191,0.33245728209
4950,142.55034191,0.32707895601
4951,142.65034191,0.32112576136
4952,142.75034191,0.31478504758
4953,142.85034191,0.30806403588
4954,142.95034191,0.30096272626
4955,143.05034191,0.29348111873
4956,143.15034191,0.28412643967
4957,143.25034191,0.26938207279
4958,143.35034191,0.24910060076
4959,143.45034191,0.23856970132
4960,143.55034191,0.22952511094
4961,143.65034191,0.22151570081
4962,143.75034191,0.2145376395
4963,143.85034191,0.2096907608
4964,143.95034191,0.21438783979
4965,144.05034191,0.26263524644
4966,144.15034191,0.26529784273
4967,144.25034191,0.27724099754
4968,144.35034191,0.29317351193
4969,144.45034191,0.29497489831
4970,144.55034191,0.29673586146
4971,144.65034191,0.29845640137
4972,144.75034191,0.30013651805
4973,144.85034191,0.30177621148
4974,144.95034191,0.30337548169
4975,145.05034191,0.29555411079
4976,145.15034191,0.29767526318
4977,145.25034191,0.3209945502
4978,145.35034191,0.35218350955
4979,145.45034191,0.37827758908
4980,145.55034191,0.38986271993
4981,145.65034191,0.37794112017
4982,145.75034191,0.35770495024
4983,145.85034191,0.32936238387
4984,145.95034191,0.29349315395
4985,146.05034191,0.25145766787
4986,146.15034191,0.2095820593
4987,146.25034191,0.16998446048
4988,146.35034191,0.1300062343
4989,146.45034191,0.08175744534
4990,146.55034191,0.065511236793
4991,146.65034191,0.069546415827
4992,146.75034191,0.075249311532
4993,146.85034191,0.082619923908
4994,146.95034191,0.091658252955
4995,147.05034191,0.10236429867
4996,147.15034191,0.11473806106
4997,147.25034191,0.13089209966
4998,147.35034191,0.15407911589
4999,147.45034191,0.17886626679
5000,147.55034191,0.18315429056
5001,147.65034191,0.18999535505
5002,147.75034191,0.19931337172
5003,147.85034191,0.2170070631
5004,147.95034191,0.23022136946
5005,148.05034191,0.24253126066
5006,148.15034191,0.25393673669
5007,148.25034191,0.26448564933
5008,148.35034191,0.27431561654
5009,148.45034191,0.28316993165
5010,148.55034191,0.29038868103
5011,148.65034191,0.29627225995
5012,148.75034191,0.3008206684
5013,148.85034191,0.30403390638
5014,148.95034191,0.3058368187
5015,149.05034191,0.30574360086
5016,149.15034191,0.30446026066
5017,149.25034191,0.30223453255
5018,149.35034191,0.29906641655
5019,149.45034191,0.29495591264
5020,149.55034191,0.28990302084
5021,149.65034191,0.31963123233
5022,149.75034191,0.29053673674
5023,149.85034191,0.24841898482
5024,149.95034191,0.23107087799
5025,150.05034191,0.21278356202
5026,150.15034191,0.19371123198
5027,150.25034191,0.17598777771
5028,150.35034191,0.15206449435
5029,150.45034191,0.12278674953
5030,150.55034191,0.09688990633
5031,150.65034191,0.075697484141
5032,150.75034191,0.059685388101
5033,150.85034191,0.048441180379
5034,150.95034191,0.039907962633
5035,151.05034191,0.033098520696
5036,151.15034191,0.028012854566
5037,151.25034191,0.024457002101
5038,151.35034191,0.022177553425
5039,151.45034191,0.021173411421
5040,151.55034191,0.021444576088
5041,151.65034191,0.022958000146
5042,151.75034191,0.024915508514
5043,151.85034191,0.026976407271
5044,151.95034191,0.029287774724
5045,152.05034191,0.054435577752
5046,152.15034191,0.12217621592
5047,152.25034191,0.19424621406
5048,152.35034191,0.2471440021
5049,152.45034191,0.29817877341
5050,152.55034191,0.34485042821
5051,152.65034191,0.41328418932
5052,152.75034191,0.47670970537
5053,152.85034191,0.48041434484
5054,152.95034191,0.4749247222
5055,153.05034191,0.45808025865
5056,153.15034191,0.4410455232
5057,153.25034191,0.42382051586
5058,153.35034191,0.40640523662
5059,153.45034191,0.38879968548
5060,153.55034191,0.37100249691
5061,153.65034191,0.35272004316
5062,153.75034191,0.33372979043
5063,153.85034191,0.31403173872
5064,153.95034191,0.29362588802
5065,154.05034191,0.27251223834
5066,154.15034191,0.25069078967
5067,154.25034191,0.22816154202
5068,154.35034191,0.20918224634
5069,154.45034191,0.19108694125
5070,154.55034191,0.17548650254
5071,154.65034191,0.16127315619
5072,154.75034191,0.14989065958
5073,154.85034191,0.1541123055
5074,154.95034191,0.1484103159
5075,155.05034191,0.14500054126
5076,155.15034191,0.14719204285
5077,155.25034191,0.14305814172
5078,155.35034191,0.13225880583
5079,155.45034191,0.12763307942
5080,155.55034191,0.12369501229
5081,155.65034191,0.12044460442
5082,155.75034191,0.11788185583
5083,155.85034191,0.11600676651
5084,155.95034191,0.11481933645
5085,156.05034191,0.11431956567
5086,156.15034191,0.11450745416
5087,156.25034191,0.11595827242
5088,156.35034191,0.12080764609
5089,156.45034191,0.13266061497
5090,156.55034191,0.15667372716
5091,156.65034191,0.17989423405
5092,156.75034191,0.20086510753
5093,156.85034191,0.21958634759
5094,156.95034191,0.23612888185
5095,157.05034191,0.25107636908
5096,157.15034191,0.26455825883
5097,157.25034191,0.28673285583
5098,157.35034191,0.30719613005
5099,157.45034191,0.32236527502
5100,157.55034191,0.33224029075
5101,157.65034191,0.33682117722
5102,157.75034191,0.33610793445
5103,157.85034191,0.34681962325
5104,157.95034191,0.31093302808
5105,158.05034191,0.30397371121
5106,158.15034191,0.29695452763
5107,158.25034191,0.28987547733
5108,158.35034191,0.28270656832
5109,158.45034191,0.27491074704
5110,158.55034191,0.26679067019
5111,158.65034191,0.25834633776
5112,158.75034191,0.25280728525
5113,158.85034191,0.24769098206
5114,158.95034191,0.24278629175
5115,159.05034191,0.2380933197
5116,159.15034191,0.23340957158
5117,159.25034191,0.22912491137
5118,159.35034191,0.22660822009
5119,159.45034191,0.22585949772
5120,159.55034191,0.2272806816
5121,159.65034191,0.23794205579
5122,159.75034191,0.23440470565
5123,159.85034191,0.23886415154
5124,159.95034191,0.24340395975
5125,160.05034191,0.24213813895
5126,160.15034191,0.23816029034
5127,160.25034191,0.24908811102
5128,160.35034191,0.26307403877
5129,160.45034191,0.27818446442
5130,160.55034191,0.29378144284
5131,160.65034191,0.30744802077
5132,160.75034191,0.31918419822
5133,160.85034191,0.32898997518
5134,160.95034191,0.33686535166
5135,161.05034191,0.34333469774
5136,161.15034191,0.35401075263
5137,161.25034191,0.36582498182
5138,161.35034191,0.3737462003
5139,161.45034191,0.37777440808
5140,161.55034191,0.37832102197
5141,161.65034191,0.37979274093
5142,161.75034191,0.38053756217
5143,161.85034191,0.38461125869
5144,161.95034191,0.38826653305
5145,162.05034191,0.40193960263
5146,162.15034191,0.37422902504
5147,162.25034191,0.288084968
5148,162.35034191,0.2622699107
5149,162.45034191,0.24724487926
5150,162.55034191,0.23204750671
5151,162.65034191,0.21581733501
5152,162.75034191,0.19855436415
5153,162.85034191,0.17496185763
5154,162.95034191,0.15202379032
5155,163.05034191,0.13494410312
5156,163.15034191,0.12364382431
5157,163.25034191,0.12021493138
5158,163.35034191,0.13224924507
5159,163.45034191,0.13856904918
5160,163.55034191,0.14544709507
5161,163.65034191,0.15288338275
5162,163.75034191,0.16087791222
5163,163.85034191,0.16947317662
5164,163.95034191,0.17926823708
5165,164.05034191,0.19045677822
5166,164.15034191,0.20300783662
5167,164.25034191,0.21685195322
5168,164.35034191,0.23198652729
5169,164.45034191,0.24975470269
5170,164.55034191,0.28979377296
5171,164.65034191,0.32764424209
5172,164.75034191,0.36668073603
5173,164.85034191,0.40196808831
5174,164.95034191,0.4126433795
5175,165.05034191,0.39800355836
5176,165.15034191,0.37785799421
5177,165.25034191,0.35956750976
5178,165.35034191,0.34292828799
5179,165.45034191,0.33595174144
5180,165.55034191,0.33958574352
5181,165.65034191,0.3370969215
5182,165.75034191,0.33190786927
5183,165.85034191,0.32687414337
5184,165.95034191,0.32199574381
5185,166.05034191,0.31727267059
5186,166.15034191,0.31258478551
5187,166.25034191,0.30759379739
5188,166.35034191,0.30215758276
5189,166.45034191,0.29627346094
5190,166.55034191,0.29884794756
5191,166.65034191,0.3114395838
5192,166.75034191,0.31567475404
5193,166.85034191,0.3077633525
5194,166.95034191,0.29200234128
5195,167.05034191,0.28794745419
5196,167.15034191,0.28280588699
5197,167.25034191,0.26819375039
5198,167.35034191,0.24309298938
5199,167.45034191,0.22387691799
5200,167.55034191,0.21177513639
5201,167.65034191,0.20423100362
5202,167.75034191,0.20630420565
5203,167.85034191,0.2104423392
5204,167.95034191,0.2158411741
5205,168.05034191,0.22261772466
5206,168.15034191,0.22924381379
5207,168.25034191,0.23569567416
5208,168.35034191,0.24195791334
5209,168.45034191,0.24771881782
5210,168.55034191,0.25285581251
5211,168.65034191,0.25755962483
5212,168.75034191,0.26853034551
5213,168.85034191,0.27973312013
5214,168.95034191,0.26864177868
5215,169.05034191,0.26299311454
5216,169.15034191,0.25962927
5217,169.25034191,0.25710750549
5218,169.35034191,0.25357832469
5219,169.45034191,0.24904172759
5220,169.55034191,0.24349771419
5221,169.65034191,0.2369462845
5222,169.75034191,0.22938743851
5223,169.85034191,0.22082117621
5224,169.95034191,0.21138788443
5225,170.05034191,0.20174898594
5226,170.15034191,0.19055257742
5227,170.25034191,0.17782122101
5228,170.35034191,0.1678985732
5229,170.45034191,0.15967670234
5230,170.55034191,0.15298579034
5231,170.65034191,0.14795832037
5232,170.75034191,0.1889163106
5233,170.85034191,0.16877974503
5234,170.95034191,0.17959868007
5235,171.05034191,0.18195519328
5236,171.15034191,0.18406369625
5237,171.25034191,0.18623140331
5238,171.35034191,0.18845831445
5239,171.45034191,0.19078587164
5240,171.55034191,0.193705162
5241,171.65034191,0.19714319089
5242,171.75034191,0.20077899016
5243,171.85034191,0.20487286771
5244,171.95034191,0.20942482354
5245,172.05034191,0.21443485765
5246,172.15034191,0.21990297004
5247,172.25034191,0.22582916072
5248,172.35034191,0.23220765373
5249,172.45034191,0.23860298031
5250,172.55034191,0.25033090292
5251,172.65034191,0.26191805784
5252,172.75034191,0.27333766766
5253,172.85034191,0.28458973237
5254,172.95034191,0.29494218257
5255,173.05034191,0.30342160174
5256,173.15034191,0.33733754148
5257,173.25034191,0.3442664694
5258,173.35034191,0.34089568969
5259,173.45034191,0.33573256268
5260,173.55034191,0.32877708838
5261,173.65034191,0.29657758015
5262,173.75034191,0.254254422
5263,173.85034191,0.22554083629
5264,173.95034191,0.20198489788
5265,174.05034191,0.1892620196
5266,174.15034191,0.178626202
5267,174.25034191,0.17007744508
5268,174.35034191,0.16276126888
5269,174.45034191,0.15571271406
5270,174.55034191,0.14893090199
5271,174.65034191,0.14241583267
5272,174.75034191,0.14147914844
5273,174.85034191,0.14266116245
5274,174.95034191,0.14561886229
5275,175.05034191,0.15578207433
5276,175.15034191,0.16298818721
5277,175.25034191,0.16918280164
5278,175.35034191,0.17630952826
5279,175.45034191,0.23866047331
5280,175.55034191,0.23200629198
5281,175.65034191,0.23181389414
5282,175.75034191,0.23026843889
5283,175.85034191,0.22523535481
5284,175.95034191,0.20695198145
5285,176.05034191,0.18171938829
5286,176.15034191,0.17939414322
5287,176.25034191,0.17725383633
5288,176.35034191,0.17529846763
5289,176.45034191,0.17362393898
5290,176.55034191,0.17240737662
5291,176.65034191,0.17165267746
5292,176.75034191,0.17135984149
5293,176.85034191,0.17152886871
5294,176.95034191,0.17234786592
5295,177.05034191,0.17419813553
5296,177.15034191,0.17709070376
5297,177.25034191,0.18102557061
5298,177.35034191,0.18596862916
5299,177.45034191,0.19420510334
5300,177.55034191,0.20496266617
5301,177.65034191,0.21619493869
5302,177.75034191,0.22828964079
5303,177.85034191,0.23892406429
5304,177.95034191,0.24899053225
5305,178.05034191,0.25848904466
5306,178.15034191,0.26741960154
5307,178.25034191,0.27577874753
5308,178.35034191,0.28360542063
5309,178.45034191,0.30918895097
5310,178.55034191,0.30584995379
5311,178.65034191,0.29813608248
5312,178.75034191,0.29177469174
5313,178.85034191,0.28678067522
5314,178.95034191,0.2826327971
5315,179.05034191,0.27777926808
5316,179.15034191,0.27265501699
5317,179.25034191,0.27130432816
5318,179.35034191,0.27137385996
5319,179.45034191,0.27205178969
5320,179.55034191,0.27328618408
5321,179.65034191,0.27508130187
5322,179.75034191,0.28009644081
5323,179.85034191,0.28116008735
5324,179.95034191,0.27663827211
5325,180.05034191,0.26398286135
5326,180.15034191,0.24568165001
5327,180.25034191,0.2380615695
5328,180.35034191,0.23006162602
5329,180.45034191,0.22189942097
5330,180.55034191,0.21357495434
5331,180.65034191,0.20894758038
5332,180.75034191,0.20705299395
5333,180.85034191,0.20530269732
5334,180.95034191,0.2036966905
5335,181.05034191,0.20223497348
5336,181.15034191,0.20091754627
5337,181.25034191,0.19976112093
5338,181.35034191,0.19879828716
5339,181.45034191,0.19811788466
5340,181.55034191,0.20138834418
5341,181.65034191,0.20594678674
5342,181.75034191,0.21173866343
5343,181.85034191,0.20360050435
5344,181.95034191,0.1970728071
5345,182.05034191,0.17904507997
5346,182.15034191,0.17245625996
5347,182.25034191,0.17037880392
5348,182.35034191,0.16843963802
5349,182.45034191,0.16663876226
5350,182.55034191,0.16497617664
5351,182.65034191,0.16345188115
5352,182.75034191,0.16321288213
5353,182.85034191,0.16339140519
5354,182.95034191,0.16366570108
5355,183.05034191,0.16403576983
5356,183.15034191,0.16450161141
5357,183.25034191,0.1753270961
5358,183.35034191,0.20010164708
5359,183.45034191,0.22481670384
5360,183.55034191,0.23983188139
5361,183.65034191,0.25722580856
5362,183.75034191,0.27545601519
5363,183.85034191,0.29361656605
5364,183.95034191,0.31327578777
5365,184.05034191,0.33482674998
5366,184.15034191,0.35826945267
5367,184.25034191,0.3852391491
5368,184.35034191,0.42074190658
5369,184.45034191,0.45224304118
5370,184.55034191,0.45527210838
5371,184.65034191,0.44730266913
5372,184.75034191,0.44688220441
5373,184.85034191,0.46638601971
5374,184.95034191,0.27794162601
5375,185.05034191,0.28347356972
5376,185.15034191,0.28338026957
5377,185.25034191,0.27808675737
5378,185.35034191,0.27800049826
5379,185.45034191,0.28154173643
5380,185.55034191,0.28408438845
5381,185.65034191,0.286480471
5382,185.75034191,0.29132878232
5383,185.85034191,0.29774305406
5384,185.95034191,0.29371524271
5385,186.05034191,0.29654613259
5386,186.15034191,0.29799811869
5387,186.25034191,0.298071201
5388,186.35034191,0.29676537953
5389,186.45034191,0.29408065428
5390,186.55034191,0.29000229581
5391,186.65034191,0.2844178245
5392,186.75034191,0.27831475405
5393,186.85034191,0.27302792387
5394,186.95034191,0.26714190349
5395,187.05034191,0.25837208874
5396,187.15034191,0.24659011959
5397,187.25034191,0.23033179076
5398,187.35034191,0.19565032388
5399,187.45034191,0.1536099549
5400,187.55034191,0.14297755689
5401,187.65034191,0.13414675622
5402,187.75034191,0.1265054928
5403,187.85034191,0.12164548007
5404,187.95034191,0.11687968047
5405,188.05034191,0.11331352651
5406,188.15034191,0.11105617106
5407,188.25034191,0.1118743005
5408,188.35034191,0.11315469414
5409,188.45034191,0.11493278226
5410,188.55034191,0.11710526031
5411,188.65034191,0.11948148592
5412,188.75034191,0.12217139949
5413,188.85034191,0.1305979161
5414,188.95034191,0.1431344201
5415,189.05034191,0.15985049608
5416,189.15034191,0.18074614405
5417,189.25034191,0.20811091177
5418,189.35034191,0.24441576846
5419,189.45034191,0.27918515913
5420,189.55034191,0.31287647682
5421,189.65034191,0.33799485403
5422,189.75034191,0.33086095949
5423,189.85034191,0.30764205205
5424,189.95034191,0.30125352578
5425,190.05034191,0.30217866072
5426,190.15034191,0.30207034238
5427,190.25034191,0.30066853543
5428,190.35034191,0.29797323985
5429,190.45034191,0.29398445564
5430,190.55034191,0.28870218282
5431,190.65034191,0.28014003292
5432,190.75034191,0.26974393093
5433,190.85034191,0.26192958334
5434,190.95034191,0.25641816153
5435,191.05034191,0.2511736154
5436,191.15034191,0.24666365641
5437,191.25034191,0.24288835071
5438,191.35034191,0.23984694931
5439,191.45034191,0.23675008901
5440,191.55034191,0.23834124092
5441,191.65034191,0.23573249959
5442,191.75034191,0.23266481977
5443,191.85034191,0.22913820146
5444,191.95034191,0.22513331933
5445,192.05034191,0.22036491333
5446,192.15034191,0.21473822271
5447,192.25034191,0.20825324746
5448,192.35034191,0.20090998758
5449,192.45034191,0.19270844308
5450,192.55034191,0.18364861395
5451,192.65034191,0.17329658704
5452,192.75034191,0.16073235517
5453,192.85034191,0.15012677428
5454,192.95034191,0.13963718137
5455,193.05034191,0.12926357644
5456,193.15034191,0.11935046153
5457,193.25034191,0.1157765579
5458,193.35034191,0.1162543779
5459,193.45034191,0.12078392152
5460,193.55034191,0.12936518877
5461,193.65034191,0.14186585235
5462,193.75034191,0.15873080727
5463,193.85034191,0.18605379641
5464,193.95034191,0.23071862238
5465,194.05034191,0.29118331338
5466,194.15034191,0.36370513515
5467,194.25034191,0.43727791042
5468,194.35034191,0.49570539753
5469,194.45034191,0.52102511883
5470,194.55034191,0.67073142093
5471,194.65034191,0.59365987614
5472,194.75034191,0.54942318593
5473,194.85034191,0.48302983952
5474,194.95034191,0.41445081583
5475,195.05034191,0.34888133162
5476,195.15034191,0.28632138689
5477,195.25034191,0.22639465009
5478,195.35034191,0.17422799448
5479,195.45034191,0.13342543465
5480,195.55034191,0.10586591827
5481,195.65034191,0.10014985201
5482,195.75034191,0.098609969766
5483,195.85034191,0.11120436895
5484,195.95034191,0.13341942835
5485,196.05034191,0.17116181169
5486,196.15034191,0.21718184573
5487,196.25034191,0.26786182413
5488,196.35034191,0.32542928798
5489,196.45034191,0.37654259135
5490,196.55034191,0.45418627231
5491,196.65034191,0.43968469128
5492,196.75034191,0.45048676003
5493,196.85034191,0.46020455772
5494,196.95034191,0.46829982511
5495,197.05034191,0.47191356705
5496,197.15034191,0.46702779626
5497,197.25034191,0.45957689857
5498,197.35034191,0.44960411024
5499,197.45034191,0.43710943127
5500,197.55034191,0.42209286165
5501,197.65034191,0.4068578712
5502,197.75034191,0.40796111746
5503,197.85034191,0.39150356217
5504,197.95034191,0.36043357598
5505,198.05034191,0.33518068703
5506,198.15034191,0.31961204988
5507,198.25034191,0.32928984938
5508,198.35034191,0.31765825367
5509,198.45034191,0.30690336984
5510,198.55034191,0.29757317068
5511,198.65034191,0.29194940933
5512,198.75034191,0.28735075634
5513,198.85034191,0.28326419523
5514,198.95034191,0.27960414694
5515,199.05034191,0.2765802619
5516,199.15034191,0.27702211762
5517,199.25034191,0.29655284375
5518,199.35034191,0.30908743765
5519,199.45034191,0.32080025373
5520,199.55034191,0.33169129198
5521,199.65034191,0.34202961423
5522,199.75034191,0.35766731044
5523,199.85034191,0.3796228542
5524,199.95034191,0.41380734914
5525,200.05034191,0.43587350756
5526,200.15034191,0.4485126524
5527,200.25034191,0.45024499782
5528,200.35034191,0.43534552386
5529,200.45034191,0.41134417103
5530,200.55034191,0.38568645673
5531,200.65034191,0.36095714634
5532,200.75034191,0.35503286189
5533,200.85034191,0.34403294621
5534,200.95034191,0.33413707581
5535,201.05034191,0.32275358293
5536,201.15034191,0.30711182103
5537,201.25034191,0.29151460836
5538,201.35034191,0.27608919931
5539,201.45034191,0.26083559388
5540,201.55034191,0.24744563811
5541,201.65034191,0.23673228341
5542,201.75034191,0.22890398313
5543,201.85034191,0.22548468267
5544,201.95034191,0.22480174235
5545,202.05034191,0.22682944725
5546,202.15034191,0.23141717582
5547,202.25034191,0.23854042601
5548,202.35034191,0.24819919783
5549,202.45034191,0.26228346239
5550,202.55034191,0.28100240299
5551,202.65034191,0.30207879627
5552,202.75034191,0.32550826813
5553,202.85034191,0.34964727013
5554,202.95034191,0.37289546853
5555,203.05034191,0.41674208741
5556,203.15034191,0.44930440408
5557,203.25034191,0.4489133147
5558,203.35034191,0.44591411439
5559,203.45034191,0.43832425109
5560,203.55034191,0.40166859817
5561,203.65034191,0.363172296
5562,203.75034191,0.33439199065
5563,203.85034191,0.30987701177
5564,203.95034191,0.28961384075
5565,204.05034191,0.27360247761
5566,204.15034191,0.26128623716
5567,204.25034191,0.25142310957
5568,204.35034191,0.24404569951
5569,204.45034191,0.24062694114
5570,204.55034191,0.23801720684
5571,204.65034191,0.23559962735
5572,204.75034191,0.23337420268
5573,204.85034191,0.23134093282
5574,204.95034191,0.22949981778
5575,205.05034191,0.22904753661
5576,205.15034191,0.23049282126
5577,205.25034191,0.23546259367
5578,205.35034191,0.24423171578
5579,205.45034191,0.2523483058
5580,205.55034191,0.29329930953
5581,205.65034191,0.32873804649
5582,205.75034191,0.35954973635
5583,205.85034191,0.40160087652
5584,205.95034191,0.48851989129
5585,206.05034191,0.30246745498
5586,206.15034191,0.29064040137
5587,206.25034191,0.28101844559
5588,206.35034191,0.27360158765
5589,206.45034191,0.26838982755
5590,206.55034191,0.26538316529
5591,206.65034191,0.26458160087
5592,206.75034191,0.26084799141
5593,206.85034191,0.25706334882
5594,206.95034191,0.25329395489
5595,207.05034191,0.24983144995
5596,207.15034191,0.247518294
5597,207.25034191,0.24557117525
5598,207.35034191,0.24399009371
5599,207.45034191,0.24285506058
5600,207.55034191,0.24504824397
5601,207.65034191,0.25201264608
5602,207.75034191,0.25459834844
5603,207.85034191,0.25841286953
5604,207.95034191,0.26725370956
5605,208.05034191,0.28578701191
5606,208.15034191,0.31433805778
5607,208.25034191,0.32333841223
5608,208.35034191,0.28289638548
5609,208.45034191,0.25850365142
5610,208.55034191,0.23813501854
5611,208.65034191,0.21798535393
5612,208.75034191,0.1989751734
5613,208.85034191,0.18266030696
5614,208.95034191,0.26475644242
5615,209.05034191,0.20668315166
5616,209.15034191,0.19711595859
5617,209.25034191,0.19786326849
5618,209.35034191,0.2085396509
5619,209.45034191,0.22349181486
5620,209.55034191,0.2429628082
5621,209.65034191,0.2697277288
5622,209.75034191,0.30452180055
5623,209.85034191,0.34199790317
5624,209.95034191,0.38039861402
5625,210.05034191,0.41963139219
5626,210.15034191,0.45968488113
5627,210.25034191,0.50055908084
5628,210.35034191,0.60857659453
5629,210.45034191,0.42369735019
5630,210.55034191,0.36574001863
5631,210.65034191,0.33273551546
5632,210.75034191,0.30567783507
5633,210.85034191,0.28352003255
5634,210.95034191,0.26511675835
5635,211.05034191,0.24901875335
5636,211.15034191,0.23446612933
5637,211.25034191,0.22144496843
5638,211.35034191,0.20995527066
5639,211.45034191,0.19999703602
5640,211.55034191,0.1915702645
5641,211.65034191,0.18624897673
5642,211.75034191,0.18463337722
5643,211.85034191,0.19154491564
5644,211.95034191,0.20717265478
5645,212.05034191,0.20796053162
5646,212.15034191,0.21187254232
5647,212.25034191,0.2210390061
5648,212.35034191,0.23039943356
5649,212.45034191,0.2392117493
5650,212.55034191,0.24749341296
5651,212.65034191,0.26774611086
5652,212.75034191,0.28737193493
5653,212.85034191,0.30493013883
5654,212.95034191,0.29648067279
5655,213.05034191,0.29287649934
5656,213.15034191,0.29879652174
5657,213.25034191,0.30383426197
5658,213.35034191,0.30489965019
5659,213.45034191,0.30987586094
5660,213.55034191,0.31541799103
5661,213.65034191,0.32152604049
5662,213.75034191,0.32820000929
5663,213.85034191,0.33543310067
5664,213.95034191,0.34319652472
5665,214.05034191,0.35154336841
5666,214.15034191,0.36047363175
5667,214.25034191,0.39495539686
5668,214.35034191,0.43300326334
5669,214.45034191,0.42402827038
5670,214.55034191,0.42137121293
5671,214.65034191,0.47728761782
5672,214.75034191,0.55535321508
5673,214.85034191,0.54636127147
5674,214.95034191,0.51862896572
5675,215.05034191,0.58006725078
5676,215.15034191,0.48778903625
5677,215.25034191,0.49788176153
5678,215.35034191,0.50326867745
5679,215.45034191,0.50367014973
5680,215.55034191,0.50240907372
5681,215.65034191,0.4793678898
5682,215.75034191,0.45613897221
5683,215.85034191,0.43565552296
5684,215.95034191,0.42701008395
5685,216.05034191,0.41924386502
5686,216.15034191,0.41172925026
5687,216.25034191,0.40446623965
5688,216.35034191,0.39745483321
5689,216.45034191,0.39041841785
5690,216.55034191,0.38330841756
5691,216.65034191,0.37705356412
5692,216.75034191,0.37268018789
5693,216.85034191,0.37126002457
5694,216.95034191,0.36981585832
5695,217.05034191,0.36993968895
5696,217.15034191,0.37024009446
5697,217.25034191,0.36954749724
5698,217.35034191,0.3677377233
5699,217.45034191,0.36475547863
5700,217.55034191,0.36162422362
5701,217.65034191,0.35912132803
5702,217.75034191,0.35793742375
5703,217.85034191,0.37689955902
5704,217.95034191,0.40492400899
5705,218.05034191,0.38698407144
5706,218.15034191,0.36218745112
5707,218.25034191,0.33491872448
5708,218.35034191,0.30722156262
5709,218.45034191,0.29256121577
5710,218.55034191,0.28097635193
5711,218.65034191,0.27062693801
5712,218.75034191,0.26151297403
5713,218.85034191,0.25356212703
5714,218.95034191,0.24618862341
5715,219.05034191,0.24158288653
5716,219.15034191,0.23673425132
5717,219.25034191,0.23107683205
5718,219.35034191,0.22443452848
5719,219.45034191,0.21682748939
5720,219.55034191,0.20826848477
5721,219.65034191,0.19875751465
5722,219.75034191,0.18829457901
5723,219.85034191,0.17690031284
5724,219.95034191,0.16812363364
5725,220.05034191,0.16354890369
5726,220.15034191,0.15883278593
5727,220.25034191,0.15391800459
5728,220.35034191,0.14880455968
5729,220.45034191,0.14349245119
5730,220.55034191,0.13798167913
5731,220.65034191,0.13227224349
5732,220.75034191,0.12626616018
5733,220.85034191,0.11894440168
5734,220.95034191,0.11016692183
5735,221.05034191,0.1015858093
5736,221.15034191,0.093701826961
5737,221.25034191,0.093059147064
5738,221.35034191,0.098820177798
5739,221.45034191,0.10645809709
5740,221.55034191,0.11597290494
5741,221.65034191,0.12736460135
5742,221.75034191,0.14063318632
5743,221.85034191,0.15577865985
5744,221.95034191,0.17280102194
5745,222.05034191,0.19192348697
5746,222.15034191,0.21314561871
5747,222.25034191,0.23608762768
5748,222.35034191,0.2571803104
5749,222.45034191,0.27569004757
5750,222.55034191,0.2916168392
5751,222.65034191,0.30473723363
5752,222.75034191,0.31365092291
5753,222.85034191,0.30692202872
5754,222.95034191,0.30748020702
5755,223.05034191,0.30914319819
5756,223.15034191,0.31004417213
5757,223.25034191,0.31018312885
5758,223.35034191,0.30999344561
5759,223.45034191,0.31000373403
5760,223.55034191,0.31528413757
5761,223.65034191,0.32284457243
5762,223.75034191,0.32892565702
5763,223.85034191,0.33523107061
5764,223.95034191,0.34918128132
5765,224.05034191,0.3647996401
5766,224.15034191,0.38208614694
5767,224.25034191,0.39415376915
5768,224.35034191,0.41326466089
5769,224.45034191,0.39718503005
5770,224.55034191,0.38674171457
5771,224.65034191,0.37670463114
5772,224.75034191,0.36700202997
5773,224.85034191,0.35766638245
5774,224.95034191,0.35730794468
5775,225.05034191,0.35952783173
5776,225.15034191,0.36292570717
5777,225.25034191,0.3751717963
5778,225.35034191,0.40471089773
5779,225.45034191,0.41640686294
5780,225.55034191,0.41998048277
5781,225.65034191,0.41882155907
5782,225.75034191,0.40969542655
5783,225.85034191,0.39792116929
5784,225.95034191,0.38937332452
5785,226.05034191,0.37978436453
5786,226.15034191,0.37229284449
5787,226.25034191,0.36772272041
5788,226.35034191,0.35943574474
5789,226.45034191,0.35427256275
5790,226.55034191,0.35232004238
5791,226.65034191,0.3491386485
5792,226.75034191,0.34765654879
5793,226.85034191,0.35024610612
5794,226.95034191,0.35575424014
5795,227.05034191,0.3630419365
5796,227.15034191,0.37208528737
5797,227.25034191,0.38288429275
5798,227.35034191,0.39543895264
5799,227.45034191,0.41273066893
5800,227.55034191,0.43770172005
5801,227.65034191,0.46640968397
5802,227.75034191,0.51210393664
5803,227.85034191,0.54280845144
5804,227.95034191,0.52972099944
5805,228.05034191,0.50606322849
5806,228.15034191,0.43008454617
5807,228.25034191,0.39342091889
5808,228.35034191,0.37026402521
5809,228.45034191,0.34950235906
5810,228.55034191,0.32999876172
5811,228.65034191,0.3135096353
5812,228.75034191,0.29840892993
5813,228.85034191,0.28397698973
